track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7Hv89f7Dpm5Hce1XkBbjQZ,On The Floor - Radio Edit,Jennifer Lopez,16,2EKXoS58MiZRrNXz3DKxv3,On The Floor,2011-01-01,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.765,0.68,11,-6.306,1,0.0932,0.0953,9.00E-04,0.138,0.462,129.998,230907
7KHz9ozYcZfGMn5IQxsy33,Roots (feat. Raja Kumari),DIVINE,44,22O1rHe6YMM4RUYUB9oDnC,Roots (feat. Raja Kumari),2018-07-27,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.94,0.577,1,-5.838,1,0.0827,0.00137,3.35E-04,0.0965,0.0861,126.961,161021
0NqZ65jPelNB13gzsvH2Ma,At The Club,Jacquees,66,6s5y6VhzdAA9GUdsAqoU0h,At The Club,2017-09-29,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.805,0.653,7,-7.076,0,0.0829,0.109,0,0.074,0.417,92.017,173054
65rRB2mspD309xE6YimZTl,Clique,Kanye West,64,0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,2012-01-01,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.66,0.539,9,-5.947,0,0.324,0.0534,0,0.222,0.307,109.318,293613
1oDmijc0b8mzn2Z4bW6gOS,Telecommunication,A Flock Of Seagulls,29,6cphBfn6beKzazlp3xjftb,Playlist: The Very Best of A Flock of Seagulls,2008-08-19,Electropop And Play,7p30DzTAgW6OhspSXHTI88,pop,electropop,0.618,0.94,2,-5.804,1,0.0495,7.34E-04,0.00217,0.399,0.96,155.949,151707
3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),Felix Jaehn,72,2S56F6bIk01HboGbJJJ1IQ,I,2018-02-16,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.778,0.566,2,-6.959,0,0.0311,0.672,1.97E-04,0.0698,0.479,117.971,186147
5VS7aJFWhrm5U4gO7wHbVB,Okay,Shiba San,41,6zwUPGMAnjh2PLxfVDTdnf,Okay,2014-11-17,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.829,0.746,2,-7.405,1,0.0414,0.00906,0.866,0.107,0.412,123.017,359298
5ffsJmXSU71JveX1hC4IFG,Suki? Suki!,Night Tempo,26,6J30sBc6ZgSAr9LvylXsKz,Fantasy,2017-04-20,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.659,0.768,2,-4.733,1,0.149,0.0495,1.11E-04,0.0763,0.206,121.98,295082
2gHCys9k2MuEWXNnPvzWmb,Coming Home,Citna,36,3i9WWvCQvLiDfGpdwZEUPX,Coming Home,2019-10-18,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.746,0.566,0,-11.465,1,0.0465,0.0479,0.0481,0.239,0.621,119.997,171500
3FS2e59gXFXrcg7sN2mL5z,Shots & Squats,Vigiland,10,4Vae2gJonOoTfqckhobNH1,Shots & Squats,2015-06-05,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.818,0.819,1,-5.052,1,0.116,0.00824,3.92E-04,0.225,0.279,128.02,171799
03m9WRVBzoxyTeKblvLvpR,You Got The Love,Keanu Silva,62,14B4NCJRvKpfyQBAGBCJT4,You Got The Love,2019-10-04,EDM 2020 House & Dance,25ButZrVb1Zj1MJioMs09D,edm,pop edm,0.744,0.925,1,-4.312,1,0.0558,0.0394,3.06E-04,0.295,0.7,124.046,164446
2EYRVzZC1cfIQjRgvCtLyR,It's Mine,Spade Melo,33,3iEU5Z1xZXzNocF4asuas3,Aces High,2019-11-15,Trap Nation 🔊,5aPwKjwNHr6dnCejLcPTVx,rap,trap,0.901,0.51,9,-8.489,1,0.181,0.442,2.15E-04,0.0847,0.45,131.021,176606
5badBrcNvFub5If1Mz93uL,Tantas Veces,Aleman,47,1Ais3SmChqsXlQ4Nvv5BX3,Tantas Veces,2017-10-25,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.703,0.848,0,-5.18,1,0.38,0.371,0,0.189,0.723,81.359,271667
1BygxKyZjq2xjQiFMkSFGp,Fanática Sensual,Plan B,3,5pmzAkyir6lTI7V0dYx7WD,Love and Sex,2014-09-09,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.793,0.853,1,-3.655,1,0.0477,0.0937,0,0.085,0.906,164.022,240320
2MyJqg3BXc0vAD8KUtKHkS,Error 404 - Original Mix,Martin Garrix,0,3AhSh9pB2o3JoN8c1eAmU1,Error 404,2013-03-18,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.673,0.862,2,-7.102,1,0.0887,2.03E-04,0.794,0.0442,0.285,127.983,333760
35Iy0Neh1ewQapV6n0td6X,Dial My Heart,The Boys,35,3WMVkT6uIvpSxX7154sf9H,Messages From The Boys,1988-05-26,Kenny B's Ultimate New Jack Swing Mix,7bdhfXlbfml9CuNn5c7372,r&b,new jack swing,0.733,0.65,11,-11.793,0,0.0694,0.0288,0.0432,0.0558,0.811,100.567,264840
1OLJJ3LRsRkin7XLvczaV9,Eenie Meenie,Justin Bieber,4,6gdLfnf2vdNlMTyhJHaDLs,My Worlds (International Version),2010-01-01,Pop 2009-2011,3gV6KQYZKIuoWml0094vx6,latin,latin hip hop,0.718,0.605,1,-4.24,1,0.0307,0.0443,0,0.0962,0.818,121.236,202627
0hvxqftYCZT406ElE03giM,Mad Izm,Channel Live,41,2FNK3h0iIIL5C3cKjgJuNQ,Station Identification,1995-01-01,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.901,0.655,11,-10.085,0,0.273,0.00743,0.00629,0.173,0.807,96.005,255533
7JWVoYwmKrFWpHaXCCcyiH,Lights,Dabin,50,2gUJErMHt6BoUBIFdlU5rN,Wild Youth,2019-03-22,Pop EDM,5EgzhnSirHRvu1AqlFLllv,edm,pop edm,0.32,0.579,7,-5.425,1,0.043,0.0582,0,0.115,0.13,79.653,248250
0BXpGF6fx25lpl985KlJMD,It Ain't Over - SWACQ Remix,Funk Machine,13,59qQbjvPlA9ZwwJHzBYQ4Z,It Ain't Over (The Remixes),2019-08-28,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.697,0.933,5,-3.959,0,0.127,0.00433,0.024,0.0728,0.148,138.056,160000
7nCUy2nKoBQQDwT5f2GDQW,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,1,2sXllDaZxKLSSHGe0deMWA,Rocket Man - Number Ones,2007-03-26,70's Classic Rock,76lrxCrKrGDkDDf3SVPnl3,rock,classic rock,0.615,0.537,10,-9.315,1,0.0293,0.453,4.32E-06,0.0924,0.349,136.625,282013
5wv2XK6ms7KBBVDD1cOwlx,Cool with You,Her's,66,03gwRG5IvkStFnjPmgjElw,Songs of Her's,2017-05-12,②⓪①⑨ mixed,2bOjjgN1S3Gqd8vSMyafvJ,rock,permanent wave,0.534,0.62,0,-6.775,1,0.0504,0.0124,7.36E-04,0.296,0.547,106.986,375656
6tBvw9TfPXY7sIcgg3EZWE,One True House,AW,42,0o46PQ8v9Um1dZiqL2yXoO,One True House,2019-10-03,Great Pops,5SO7xYih5w8X5FEpKvU7Rt,latin,latin pop,0.803,0.933,7,-6.836,1,0.0504,0.033,0.15,0.119,0.526,124.012,174367
6nVH9xeaOrcQlQJjnMoVXs,Glamour Queen,KAATO,25,3Viw6bM3UUMxQv1lAhhzaM,Slam!,2019-03-27,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.4,0.941,1,-5.96,1,0.105,9.54E-05,2.24E-05,0.296,0.339,135.021,288097
5CeL9C3bsoe4yzYS1Qz8cw,Girls and Boys,Blur,68,1bgkxe4t0HNeLn9rhrx79x,Blur: The Best Of,2000-10-23,Permanent Wave,5glAD13obyL0G9SH9ukBz2,rock,permanent wave,0.693,0.875,7,-8.354,0,0.0315,0.00971,0,0.0601,0.901,120.048,259387
4BsX3Li27mT1QBN0eTRKEK,More Than A Woman,Aaliyah,3,63hQ8r6g1cA2tiviXXxF4t,R&B Divas,2007-01-01,Ultimate Throwbacks Collection,1dsaMvnC1hXPCNGC4aVtjj,r&b,new jack swing,0.628,0.62,11,-7.706,1,0.0756,0.0739,3.15E-04,0.105,0.715,86.981,229040
7vxijmF9ZlUiBDP48NO3rY,Todos Me Miran,Gloria Trevi,0,0DLGl8RonUu5knHiGhjk7R,Una Rosa Blu (Deluxe Edition),2007,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.673,0.877,3,-4.43,0,0.148,0.0114,0,0.054,0.747,125.042,205880
6nDKrPlXdpomGBgAlO7UdP,SOS,Avicii,30,7Jx7doYIXITyR2LQB0Hvbc,SOS,2019-04-10,Dance Pop,37i9dQZF1DWZQaaqNMbbXa,pop,dance pop,0.802,0.645,5,-6.181,0,0.0715,0.272,0,0.119,0.376,100.001,157202
59PL9AwYjIrIpP04n9gmMR,Ride Out,Kid Ink,62,7hTMaPfK488vRcC1Ar4bOm,Furious 7: Original Motion Picture Soundtrack,2015-03-17,HIP&HOP,5DyJsJZOpMJh34WvUrQzMV,rap,southern hip hop,0.696,0.801,5,-5.641,0,0.0952,0.0469,0,0.502,0.536,93.003,211909
0fg8CqpjdojMyXLNzM2PaJ,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,7,6H74dJOhawVj8dAv7ZBXKd,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),2017-01-26,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.803,0.743,1,-3.602,0,0.0681,0.105,2.12E-06,0.099,0.674,108.005,203180
3CzB4Vtjldto22GYhSi8G7,Break Your Little Heart,All Time Low,0,6El6xMovbnBhHOxN2ukzbk,Nothing Personal,2009-07-06,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.414,0.956,1,-2.961,1,0.0528,0.00244,0,0.329,0.679,147.909,171707
7KCDezGaRKzjJtEXoj07CR,Autumn 17,Grey,19,5UWnT3DlyC2isQ1OInwBAr,"Goodnight, Universe",2019-10-10,Top Urban Underground,4Gc9TFxlqmoe50m9Yy78ei,r&b,urban contemporary,0.666,0.262,5,-14.311,0,0.037,0.805,0.905,0.109,0.863,137.955,230008
07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,89,1k1HuvFs562Z3CCiSYhtc1,Good as Hell (feat. Ariana Grande) [Remix],2019-10-25,Pop - Pop UK - 2019 - Canadian Pop - 2019 - Pop,46Cl6dmeiylK6TRGXr7hHe,pop,post-teen pop,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,159011
0u9c0SWTzvru9vX8IAE6Jv,Naufragio,Guille Taranto,14,1WnV6hbW9Mho3VudNB24e7,Guille Taranto,2018-10-29,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.509,0.216,9,-17.68,0,0.159,0.697,6.55E-06,0.11,0.574,172.003,243977
2EDHz4tC3pZDkxAJln2sB3,Energia,Tim Hox,37,1DAYMa9ojJpOW07foafYqb,Energia,2019-12-13,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.806,0.811,11,-6.366,0,0.0689,0.0123,0.094,0.772,0.899,125.968,204772
7c8kmH1pdl1ZLsFxaMxlUl,Red Clay,Charlotte Dos Santos,2,2CNJmTiA7HektyZF0bD3zf,Cleo,2017-06-21,Neo-Jazz Soul RnB & Afro,48AzM7l4M02DBYd2N3IFLP,r&b,neo soul,0.736,0.427,11,-9.81,0,0.0348,0.477,0,0.0967,0.482,119.923,147478
53nmK2ARfSnBFvhYXxmgGc,I Miss My Homies,Master P,41,699xAzNxlXxgmkycTEqktC,Ghetto D,1997,Southern Hip Hop,3R5c1OfJY7Rzl3p28pzGtL,rap,southern hip hop,0.828,0.657,0,-6.958,1,0.201,0.0981,0,0.408,0.613,125.567,325760
6JXrAJ1u6R20f2k6TnNlQs,Belong With You,Blackcode,39,5OgQECR4njkjd33OVwrJdK,Belong With You,2019-12-18,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.51,0.819,5,-5.677,0,0.134,0.0793,0,0.455,0.482,127.821,187734
4BGfM7Faj0dyEnSuaOw67j,I Fall in Love Too Easliy,Caleb Belkin,62,1z2EULhFIYioLEV4K6DEHp,Discography,2017-07-16,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.662,0.349,5,-14.022,0,0.214,0.637,0.00213,0.124,0.234,141.951,139691
39nlQ3RFgKNMugzPjPWn2v,Still,Brodinski,8,02wYlKnvxHqwR5m5X3wVQG,Brain Disorder - EP,2017-04-07,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.861,0.582,2,-9.64,0,0.326,0.41,9.42E-05,0.108,0.728,124.026,201297
1sI0LMtBNktdYtgGMyU9CI,F**k Faces,Scarface,32,2q2wy7VKGFgSIi3q2djUFJ,My Homies,1998,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.721,0.549,5,-10.98,1,0.186,0.138,2.30E-06,0.121,0.497,170.127,377573
2gfToY9trgUdYIgPkc8zwR,Thanks A Million,Jay Hardway,0,2zVNpQs05XWyQJVOksyzYX,Thanks A Million,2017-09-04,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.662,0.81,9,-9.396,1,0.0316,0.0105,0.0733,0.166,0.455,120.01,216407
7y3q0izJ5weq86CLTu71u1,Ayer La Vi,Don Omar,0,4DqBvmR1J7B4dWlL863ene,King Of Kings (Armageddon Edition),2006-01-01,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.801,0.716,7,-8.398,0,0.0541,0.285,1.00E-05,0.18,0.771,94.005,251890
3qcHQP6CmA2Grs3baKLiMB,No Importa Que el Sol Se Muera,Mœnia,22,4vp2Ry3d7kEdUfkeJb9DOC,Duetos,2015-10-09,ELECTROPOP EN ESPAÑOL,3VfscqF7zq65IGKiYM3FS0,pop,electropop,0.697,0.873,2,-4.995,1,0.0278,0.0706,2.88E-04,0.682,0.797,100.025,229733
2wm3tJarIFNydVe0lRiBN9,GfC,"Albert Hammond, Jr.",33,5VdOzZmXRZtDbzIW2wg8XK,Como Te Llama?,2008-07-08,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,0.606,0.817,0,-5.666,1,0.0331,0.0171,0.258,0.137,0.369,129.999,188960
5yWzJwzvU2wYds2v9AgSWS,rains,sagun,57,7ioJK91PNvDun6f4CF16GD,yellow hills,2018-10-01,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.816,0.368,9,-14.382,0,0.202,0.558,0.947,0.0917,0.463,160,111000
0nVt6i1yKeYklt8GYNz1s1,Pimpin' Lyrics,Ron C,6,5AmiZZTOYlbYMpIa9c35wZ,Back On The Street,1992,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.865,0.401,5,-12.873,1,0.376,0.00666,2.63E-05,0.105,0.433,161.844,255293
2b9nc02c0lN7BRupiZpUZd,Is This Love,Venomenal,28,1nukboLnfOz26E5DXsfZgk,Is This Love,2019-05-24,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.731,0.882,11,-5.152,0,0.0897,0.0259,0,0.052,0.479,125.955,184225
41gBEkVcxU4FSjVpOGWxsB,Wild Wild West,Kool Moe Dee,0,52e1tc6tsKULSJUIJBEqh3,How Ya Like Me Now,1987,New Jack Swing,4nX6BscFtR1CozSCfv2cuR,r&b,new jack swing,0.688,0.705,1,-11.089,1,0.061,0.0107,2.75E-06,0.111,0.941,185.776,280840
7a6GeFdPlbQtd7BwVlZ52k,Ginza,J Balvin,5,5ZBSkEol23oUM1YxJJHOCh,Ginza,2015-06-23,"Hot Latino Mix (Latin, Hip Hop, Rap, RnB, Dancehall, Reggeaton, Afro)",3hR2R6szlkwZeGyclTgHcF,latin,latin hip hop,0.784,0.809,5,-6.458,0,0.0824,0.235,0.00122,0.0772,0.845,102.048,170186
6Skaff5sYdMaqq7p3Cx2Zm,Rattle - Original Mix,Bingo Players,41,2f9sucvfiuMmUIsxnESaog,Rattle,2011,ElectroPop 2020,4frhr6RQM2fMOm2mpvOVo6,pop,electropop,0.744,0.957,7,-4.8,1,0.0519,0.00152,0.884,0.352,0.529,127.991,287184
6pooRNiLyYpxZeIA5kJ5EX,Good Things Fall Apart (with Jon Bellion),ILLENIUM,74,4IYvXJnU8zPRzPPTu4dJUl,Good Things Fall Apart (with Jon Bellion),2019-05-13,Pop Hits 2020,5TDtuKDbOhrfW7C58XnriZ,r&b,hip pop,0.643,0.594,2,-5.453,1,0.0318,0.0128,0,0.118,0.442,144.033,216668
63KcYWznO0w3J5wymiT9QK,Indo Smoke,Mista Grimm,41,4cexzIEP1mkthBusUZZeB3,Poetic Justice: Music from the Motion Picture,1993-06-29,90's Gangster Rap,1g3APxk2mLVNU2TuHCPli0,rap,gangster rap,0.785,0.556,0,-11.7,0,0.271,0.0288,0,0.482,0.601,98.836,322227
1NbGcdgwRHZ5rbPIT9hdR3,Dance To This (feat. Ariana Grande),Troye Sivan,12,43UPJEBgAwfuGufr9RsCJV,Dance To This (feat. Ariana Grande),2018-06-13,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847
7B1Dla8uais9Ahg4VEeekq,Nas Interlude (Skit),DIVINE,47,0XDtCjokUgSrL527Ftk0xE,Kohinoor,2019-10-09,RAP 91,37i9dQZF1DX1ct2TQrAvRf,rap,hip hop,0.551,0.697,8,-6.411,0,0.308,0.231,0,0.253,0.81,89.161,88000
2ekn2ttSfGqwhhate0LSR0,New Rules,Dua Lipa,83,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),2017-06-02,indie poptimism🕺🏻,6MQeEHHDs6HQkN5Dlj3oKo,pop,indie poptimism,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56E-05,0.153,0.608,116.073,209320
60qjwCGifJ8I8s4Iztef1r,Eisbaer,Groovezone,0,0kJJpKz7VFBx6ScZqUYuSB,Abel Ramos y Dj Nano Presentan: Oro Viejo vs. 10 Años de Música,2012-11-26,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",2nRWtTI9a2LWjJ9Wy3JZs5,pop,electropop,0.843,0.511,11,-7.558,1,0.038,0.163,0.00867,0.544,0.737,129.459,269386
3o9PU86yJAeojzW69KdLh6,Can't Hide Love - Live,D'Angelo,8,6kdaBN7lOYDLZfCAGiSecr,Ultimate D'Angelo,2008-01-01,Neo Soul,2YPP7fiYu5pIcp2yyHvw4A,r&b,neo soul,0.524,0.703,0,-5.256,0,0.0887,0.119,1.69E-06,0.359,0.488,79.348,236667
4pN4icvWINm9uN3bElfbec,Cubierto de Ti,Rauw Alejandro,53,6LFvjapGGToOCWwAz1CPQs,Cubierto de Ti,2019-05-17,Trap Luv,37i9dQZF1DWTLxOkM7PwUb,rap,trap,0.816,0.613,4,-3.943,0,0.0648,0.302,0,0.681,0.514,146.003,269589
6MZYWdxGka0BnG3KYO739d,I Don't Feel Real,Patternist,36,4xmrb6kQ1X0ftdb2Xe3Cwd,I Don't Know What I'm Doing Here,2019-09-06,The Sound of Indie Poptimism,7nHgmv7uyIA1KHj6qTttjH,pop,indie poptimism,0.651,0.694,2,-6.076,1,0.0358,0.00379,1.67E-06,0.182,0.565,104.979,198825
555ix1gW9A1QtXoVfCPbfB,Solita,Kali Uchis,69,1SvuC2OLkAJnuNhZNDohIR,Solita,2019-12-04,New R&B‏‏​​   ‍,4I6rTSxqKl1LRvES2O9owQ,r&b,urban contemporary,0.566,0.666,5,-5.742,0,0.163,0.0161,1.99E-05,0.231,0.394,121.998,177727
6rB5eNXwpxDbVJJpWzaOlf,Corazón Enamorado,Juan Luis Guerra 4.40,49,6Q8jh2ZFgTVWBeLlGCTJKV,Corazón Enamorado,2019-04-26,Latin Pop 2019,5wONX0lVyQE5XTxqjTUiUd,latin,latin pop,0.879,0.488,6,-4.758,1,0.0364,0.763,3.94E-06,0.141,0.888,125.04,189520
1CS7Sd1u5tWkstBhpssyjP,Take Me to Church,Hozier,76,4Pv7m8D82A1Xun7xNCKZjJ,Hozier (Expanded Edition),2014-09-19,2015 songs,6UJw1egIcZVfrBmcKs5uHH,edm,pop edm,0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.437,128.945,241693
5gGr2RvBtngp6dFgshVbl2,Inception (Ultra Live Anthem 2019),Lucas & Steve,50,1SVs9iaBPFFdtrnjxrBEnz,Inception (Ultra Live Anthem 2019),2019-04-26,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.592,0.776,6,-6.634,1,0.0312,0.0293,0.188,0.29,0.174,127.993,186549
2c8sgbZoEanC3QyFNZxUcA,Flexicution,Logic,66,0WMr3ulx5Mzi1B3C8LsHVA,Bobby Tarantino,2016-07-01,This Is Logic,37i9dQZF1DWTIuAboZgTMf,rap,hip hop,0.782,0.713,0,-6.576,0,0.0899,0.0619,0.00125,0.108,0.68,159.839,218947
5sKuVseU4s4Mlq3Qz72W4y,B Side Boogie - Sound Of Legend Remix,Dada Life,14,1yOKW090xo0MMxcnP80n3y,Our Nation (The Remixes),2019-02-08,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.567,0.97,7,-2.269,0,0.09,0.0841,0.0114,0.18,0.158,127.98,196920
1raJLuHKTmc3au4fC2pmRm,Tempted To Touch (feat. Rupee),Zaeden,39,4eGoobyXkY8XnRu5rwvOV5,Tempted To Touch (feat. Rupee),2018-06-08,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.751,0.674,0,-7.367,1,0.072,0.0184,0,0.11,0.577,107.889,189444
5RxZ2t9Pujgw4a8n1SBVkZ,I Can't Stand The Rain,Ann Peebles,41,71I5xD33sENywFLnezsJhl,I Can't Stand The Rain,1974-06-11,The 1950s/1960s/1970s/1980s/1990s/2000s/2010s with pop/r&b/soul/boogie/dance/jazz/hip hop/hop/rap.,1S7BckuYIkEazeNKOSM0uA,r&b,urban contemporary,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400
0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,26,5chBPOVY2I0bG5V3igb5QL,Havana,2017-08-03,BALLARE - رقص,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,post-teen pop,0.768,0.517,7,-4.323,0,0.0312,0.186,3.80E-05,0.104,0.418,104.992,216897
5y4lPlCFkhlUsOUcX3fgOB,Monster,Rim'K,0,6BgNcPJdb902XpDMCfi0TK,Monster Tape,2016-01-15,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.789,0.629,10,-4.941,0,0.0618,0.154,0,0.0864,0.487,123.95,179107
0DJBgfyaAlT7T0i0YAuzrS,Blaze It up (feat. Sparkz),The Mouse Outfit,46,2ZieYINaA8usZhjfwpFnlH,Escape Music,2013-05-20,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.842,0.473,9,-7.986,0,0.413,0.59,1.93E-05,0.0886,0.65,92.005,189623
6fGTmOLGyOYvBN7RZcPMLC,Criminal,Noah Neiman,38,7hR5bfvolmtljXJHfeO81y,Criminal,2019-08-16,Pop Dance Hits,7eERKCkgNKCCx5GYdeMIZf,pop,dance pop,0.637,0.832,5,-5.439,0,0.177,0.0102,1.38E-04,0.0918,0.547,160.138,207000
4wGqPjTb7TFzC1kpTJOVXU,Out of this,Teal Sky,21,5HyUgzkIrh9rpeu5m8kaBM,Out of this,2019-12-28,Electro House 2020,317O0e8iWJLClLGDKtieRe,edm,electro house,0.774,0.521,7,-13.31,0,0.056,0.145,0.382,0.114,0.537,122.991,247218
2vmmeHTUtm2seLNMvO7YPs,You Ain't Gotta Lie To Kick It,Silkk The Shocker,18,4j2FDRlXnrp2yYoWvM5lE2,Charge It 2 Da Game,1998-01-01,90s-2000s Southern Hip Hop / Crunk,5wsWBmQgDtKa8CEg7wTEMi,rap,southern hip hop,0.477,0.783,10,-9.097,0,0.422,0.318,0,0.132,0.451,173.696,303533
7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,74,2Ib7wM5qXKXDzZFhzNQ7TG,SUBEME LA RADIO,2017-02-24,Latest Latin American Hits 2020,51LvliKED7oZNJR8XCiPip,latin,latin hip hop,0.684,0.823,9,-3.297,0,0.0773,0.0744,0,0.111,0.647,91.048,208163
32gaGfRgDMrMtcpCqF078U,Morning Dew,Matt Quentin,58,5mORcyeS8dLdJA7jRjx2Pn,Morning Dew,2018-01-05,Neo-Soul Guitar,0aS9YCNTNrDiMNa9tT49RG,r&b,neo soul,0.686,0.332,9,-11.759,1,0.0454,0.89,0.342,0.107,0.0745,80.994,237037
1sfSPlgRbo15MaQXCkCPgA,Take It Off,Lil Jon,44,5PI7a6oPpZGem0pEvna8J1,Take It Off,2016-07-22,EDM/POP,6gHk5RFrnALbDNJdaXKivi,edm,pop edm,0.706,0.851,1,-2.396,0,0.0369,0.0107,0,0.0504,0.267,110.017,266182
4E18v8nVzQCeZBAGMZOtCI,The Riddle Anthem - Rework,Mike Candys,54,2jwVCPrUi42xbctaGDqyBt,The Riddle Anthem (Rework),2018-09-28,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.796,0.926,6,-4.925,0,0.0401,0.0027,0,0.0599,0.458,126.03,173333
6a5jHgwqYMk9wlYJYfs3c9,Can We Talk,Tevin Campbell,66,3hwPsvBmnFXv5qFueDDUjN,The Best Of Tevin Campbell,2001,The Sound of Urban Contemporary,07zF8MjQPsiYUXiAIGZ5TA,r&b,urban contemporary,0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77E-05,0.0446,0.614,172.365,284587
74uC8K6i7AL7mC7ohKCS7d,Flirt,Biig Piig,45,7fdySfgM7DstRy1bCZB1w8,"Big Fan of the Sesh, Vol. 1",2018-04-27,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.845,0.203,10,-11.075,0,0.249,0.661,0.255,0.0799,0.617,79.1,136119
